pipeline_status,execution_time,commit_id,files_changed,lines_added,lines_removed,commit_timestamp,developer_id
1,42.9,64d6dfbf,1,101,48,2024-02-21 19:58:30,2
0,61.1,56ce4b42,3,80,5,2024-02-21 21:17:41,5
1,64.1,c14565c7,16,64,32,2024-02-21 22:56:20,8
1,22.2,8255da61,4,169,84,2024-02-21 23:41:56,2
1,10.0,0b990034,5,18,84,2024-02-22 01:30:00,6
0,201.1,554227de,14,369,470,2024-02-22 02:38:13,0
0,160.9,74fd33d1,56,459,118,2024-02-22 04:28:25,12
1,59.8,83f82f16,2,31,10,2024-02-22 06:06:22,2
0,151.5,9cf20859,5,302,612,2024-02-22 07:19:40,2
1,72.2,fd98fe33,3,29,93,2024-02-22 08:39:45,5
0,166.3,4c9a9f24,4,737,116,2024-02-22 10:44:21,9
0,274.0,d40ac5e9,3,844,78,2024-02-22 11:50:10,9
0,151.4,b56ff8ce,25,105,337,2024-02-22 13:31:56,8
1,61.5,d0d4ea67,4,74,24,2024-02-22 14:47:59,9
1,21.5,ac7e937c,3,70,18,2024-02-22 16:22:06,0
1,184.4,956d80e4,16,266,115,2024-02-22 18:28:47,1
0,154.9,b9aed8e4,11,457,109,2024-02-22 19:47:48,4
0,211.9,06d25913,8,1798,629,2024-02-22 21:11:16,13
0,105.6,f791f1e5,27,1581,69,2024-02-22 22:28:28,9
1,72.8,c6b28def,4,11,16,2024-02-23 00:16:58,10
1,37.8,b8adad87,2,87,35,2024-02-23 01:34:39,9
0,125.1,2ba6adb3,59,1059,187,2024-02-23 03:05:00,0
1,52.8,9ea7017c,3,473,42,2024-02-23 04:37:44,8
1,66.5,25d4a0fc,1,58,22,2024-02-23 06:20:28,12
1,39.8,08150147,4,51,71,2024-02-23 07:40:50,13
0,186.6,1c221cea,13,251,51,2024-02-23 09:26:53,9
1,77.9,504e2687,4,209,11,2024-02-23 10:01:08,3
1,43.6,b0c4a01c,4,136,23,2024-02-23 11:39:05,6
1,31.7,c66495a7,2,350,131,2024-02-23 13:24:37,3
0,191.6,df70fb2a,36,1799,167,2024-02-23 15:25:13,9
0,100.2,0ff1aa9f,23,126,60,2024-02-23 16:44:09,13
1,36.0,35145890,2,77,20,2024-02-23 17:38:17,11
1,30.5,a987b218,3,95,168,2024-02-23 19:19:30,8
1,38.1,50521700,6,103,8,2024-02-23 21:01:31,7
1,47.8,887b03e5,1,194,6,2024-02-23 22:27:34,2
1,63.1,ad05b912,1,24,127,2024-02-24 00:02:46,5
0,118.9,ae455cc6,8,236,98,2024-02-24 01:52:03,12
0,35.5,43ad3d62,1,55,24,2024-02-24 03:18:13,10
0,209.3,f5141058,7,452,350,2024-02-24 04:29:03,9
0,47.3,4c6a70f4,2,126,20,2024-02-24 05:46:44,3
1,40.0,fb756923,2,128,63,2024-02-24 07:56:29,3
1,55.2,b4746349,2,69,56,2024-02-24 09:16:16,4
1,27.7,7d2f4e58,1,149,38,2024-02-24 10:41:24,3
1,74.2,8f7c1d59,2,96,92,2024-02-24 11:58:47,5
0,221.0,b8beff3d,6,438,124,2024-02-24 13:56:04,14
1,51.1,92cf6021,2,39,29,2024-02-24 14:47:16,4
1,55.7,e5508ea2,7,156,9,2024-02-24 16:32:35,10
1,37.1,f4613f09,4,113,29,2024-02-24 18:19:06,6
0,181.3,4a5b1aff,11,273,207,2024-02-24 19:48:16,12
1,10.0,b6d1f6bb,7,27,9,2024-02-24 20:47:15,0
0,75.6,713f8f8c,9,186,44,2024-02-24 22:20:46,1
0,152.5,7aa4f052,3,248,79,2024-02-24 23:45:23,10
1,23.5,89e03e22,8,133,9,2024-02-25 01:12:07,3
0,144.0,b2384849,18,308,1262,2024-02-25 03:25:58,4
0,141.4,9d9d028e,20,746,412,2024-02-25 04:08:14,4
1,31.8,3e11bafe,1,182,46,2024-02-25 06:05:12,11
1,50.2,87f255d6,10,67,6,2024-02-25 07:40:11,0
1,29.1,0d700ea4,5,71,7,2024-02-25 09:08:16,3
1,10.0,b7a4c719,2,84,7,2024-02-25 10:24:47,1
1,63.8,c550eca8,3,53,50,2024-02-25 11:36:01,7
0,217.8,8ce3e7c3,5,632,58,2024-02-25 13:00:18,2
1,48.4,a723fb72,9,69,29,2024-02-25 14:39:28,14
0,157.5,79c773a0,11,1012,469,2024-02-25 16:52:50,14
0,53.3,c1836315,1,20,101,2024-02-25 18:09:01,7
0,55.2,a55990e7,3,51,36,2024-02-25 19:19:16,4
0,62.2,16e6e5c0,4,30,13,2024-02-25 21:24:28,0
0,191.9,88ffbd40,15,956,129,2024-02-25 22:34:26,10
1,62.8,efc9909e,2,12,58,2024-02-26 00:13:23,11
1,72.7,2cd10b9f,1,53,10,2024-02-26 01:54:47,0
1,49.8,2d007d05,8,338,44,2024-02-26 03:22:56,6
1,64.3,ff46a6bf,5,189,7,2024-02-26 04:55:10,14
1,27.1,7ed17aab,2,112,20,2024-02-26 05:53:49,13
0,191.4,f64e3dfc,7,440,542,2024-02-26 07:56:11,2
0,195.8,e0723d96,24,447,535,2024-02-26 09:25:33,13
0,141.7,9165f2ed,20,550,331,2024-02-26 10:00:33,0
1,30.6,fba57cc8,3,424,18,2024-02-26 11:36:26,9
0,125.9,fd359f6a,40,254,502,2024-02-26 13:17:04,5
1,54.9,7e710b55,10,28,143,2024-02-26 15:02:35,10
0,177.2,d9df0d0e,6,281,69,2024-02-26 16:56:18,14
0,193.9,315c167a,11,893,80,2024-02-26 17:58:04,8
0,144.1,2999394c,5,1386,394,2024-02-26 19:06:45,12
0,24.2,41dc1c60,4,123,50,2024-02-26 20:57:32,11
1,56.5,bc92fd81,9,94,76,2024-02-26 22:11:10,11
0,209.7,915a1c30,20,660,831,2024-02-27 00:17:26,5
1,35.4,2ced3c0d,10,58,44,2024-02-27 01:45:26,10
1,50.6,e5a4983b,2,153,115,2024-02-27 03:21:22,9
0,203.4,83e96ef4,7,1316,250,2024-02-27 04:49:37,6
0,139.8,ab545a15,22,114,144,2024-02-27 05:35:12,5
0,194.4,23ff23d3,18,359,231,2024-02-27 07:11:05,1
0,214.1,3f800385,39,257,392,2024-02-27 08:49:24,7
1,26.6,3c4b1eec,3,168,10,2024-02-27 10:15:38,0
1,57.1,f43ba052,1,45,9,2024-02-27 12:15:13,7
0,156.6,b90ed44b,9,2091,248,2024-02-27 13:18:07,5
0,188.4,a757cb10,67,959,116,2024-02-27 14:30:41,9
1,30.2,0fe76149,8,69,54,2024-02-27 16:41:33,5
0,201.8,4e8adc4b,9,607,64,2024-02-27 17:37:05,10
1,12.4,80a52e65,7,66,68,2024-02-27 19:24:19,2
0,28.6,b41c504f,3,102,44,2024-02-27 21:23:42,14
0,169.9,1e0ef546,34,234,97,2024-02-27 22:18:39,12
0,237.7,4b87959f,13,188,692,2024-02-28 00:24:58,10
0,159.5,3818cfd3,3,541,171,2024-02-28 01:36:52,5
0,144.5,74797b61,11,733,166,2024-02-28 02:58:41,2
1,56.6,5fa5e0aa,1,37,44,2024-02-28 04:59:19,11
1,34.8,e9ad0e9b,2,211,49,2024-02-28 06:12:06,6
1,10.0,cd4f8b2b,2,553,31,2024-02-28 07:45:26,7
1,54.6,c3093b6e,10,171,28,2024-02-28 09:19:32,10
0,244.7,98874bfe,12,241,542,2024-02-28 10:40:49,3
0,40.3,86879aa9,4,109,36,2024-02-28 12:17:14,13
1,30.9,5c9deee0,3,160,14,2024-02-28 13:31:41,7
1,32.2,1cb9b73a,11,133,26,2024-02-28 15:25:02,1
1,45.5,e723ada3,2,98,9,2024-02-28 16:49:43,0
0,207.7,89628f6e,18,240,302,2024-02-28 17:42:07,8
1,61.6,dabf984e,1,50,16,2024-02-28 19:09:52,2
1,33.1,ae27d432,6,125,14,2024-02-28 20:56:30,8
0,142.0,7d23d479,3,1157,723,2024-02-28 22:43:00,3
0,172.4,720b274b,3,670,399,2024-02-29 00:23:56,1
1,42.0,21c71aa3,1,107,19,2024-02-29 01:03:20,12
1,66.1,905c7bdd,7,61,122,2024-02-29 02:54:55,8
1,37.7,ac3a812f,10,19,115,2024-02-29 04:33:31,0
0,46.2,0592bfa5,1,173,80,2024-02-29 05:48:29,12
1,178.5,00c59f30,14,528,257,2024-02-29 07:15:16,6
1,55.8,12b2102d,1,25,5,2024-02-29 08:43:04,11
1,46.7,b34c6c73,1,88,29,2024-02-29 10:25:25,0
0,132.4,0f6ce9bf,20,449,339,2024-02-29 12:02:28,1
0,178.0,fc737d92,33,574,84,2024-02-29 13:53:39,14
1,52.8,497ec6d1,1,108,16,2024-02-29 14:58:19,14
1,52.4,22ab7752,3,150,10,2024-02-29 16:10:47,6
1,41.5,bab2b77d,1,64,81,2024-02-29 18:08:29,12
0,163.7,5fdcabbf,22,153,245,2024-02-29 19:57:49,10
1,55.1,de9f6f5b,2,111,15,2024-02-29 20:52:56,14
1,50.8,602a4e57,4,23,27,2024-02-29 22:54:24,14
1,54.7,a96b3c42,6,21,33,2024-03-01 00:10:57,1
1,45.3,a74e02a9,8,77,30,2024-03-01 01:32:21,13
1,86.3,2db0728d,8,61,21,2024-03-01 02:50:51,13
1,40.4,2099d180,3,50,9,2024-03-01 04:23:35,8
1,52.3,d5b6de85,2,28,29,2024-03-01 06:28:43,11
1,15.8,fa7e5d94,3,346,23,2024-03-01 07:45:22,0
0,237.1,b8168aeb,12,812,96,2024-03-01 08:57:46,4
1,38.7,6118433b,1,145,7,2024-03-01 10:25:26,8
0,205.1,75eb89c2,34,317,306,2024-03-01 11:43:46,13
0,168.8,3040413c,13,142,93,2024-03-01 13:09:18,5
1,58.9,c3f725fe,2,266,36,2024-03-01 15:22:30,14
1,29.2,a902b73f,2,121,7,2024-03-01 16:01:55,1
0,103.5,efad49e9,115,910,359,2024-03-01 18:06:53,6
1,183.7,3d9c4e64,10,805,205,2024-03-01 19:53:20,14
0,226.7,980cb95c,4,364,591,2024-03-01 20:34:02,3
1,53.0,ac09bdb7,1,218,66,2024-03-01 22:26:47,0
0,62.7,3ea6e5b2,3,108,121,2024-03-02 00:22:19,11
0,273.7,705fddf5,6,116,322,2024-03-02 01:02:39,11
0,152.5,c11f6bf5,30,184,121,2024-03-02 03:02:23,3
1,24.7,23dfecd7,3,441,7,2024-03-02 04:46:33,13
0,303.1,3bf2025f,17,128,412,2024-03-02 06:29:36,8
0,234.4,937bf79b,6,291,230,2024-03-02 07:54:59,13
0,152.7,c5c51060,55,111,374,2024-03-02 09:04:38,5
0,218.7,3ca5be29,20,614,355,2024-03-02 10:49:06,10
1,33.4,fc568b53,1,37,78,2024-03-02 12:22:34,4
1,69.1,69df14e9,1,305,16,2024-03-02 13:31:16,10
1,19.7,8e85140d,1,78,10,2024-03-02 14:46:30,4
1,28.2,e95d2761,1,55,23,2024-03-02 16:52:46,9
1,49.0,6d5d0477,5,31,23,2024-03-02 18:07:33,2
1,32.6,f8e8035b,7,59,39,2024-03-02 19:29:44,8
1,65.3,abdd1a8f,1,57,79,2024-03-02 21:26:29,5
1,64.4,519894d8,11,19,36,2024-03-02 22:47:08,6
1,38.3,26332018,4,28,68,2024-03-02 23:54:58,11
0,189.5,c12169db,9,109,152,2024-03-03 01:22:35,4
1,45.0,d96e684f,5,190,14,2024-03-03 02:58:24,8
0,229.2,b523c0de,8,608,136,2024-03-03 04:18:02,3
0,150.4,ea2c7a51,14,546,261,2024-03-03 06:18:20,2
0,126.6,f7c0d5f7,29,513,337,2024-03-03 07:33:44,0
0,177.9,2253e706,15,1111,163,2024-03-03 09:03:26,6
1,52.5,340de049,13,48,86,2024-03-03 10:14:34,6
