pipeline_status,execution_time,commit_id,files_changed,lines_added,lines_removed,commit_timestamp,developer_id
Failure,165.6,46494296,13,618,192,2024-02-15 21:29:53,dev_10
Success,34.1,f2a9dc8a,1,314,20,2024-02-15 22:58:48,dev_11
Success,60.4,a334058a,7,301,20,2024-02-15 23:34:30,dev_01
Failure,214.9,cd14a03e,33,192,61,2024-02-16 01:21:47,dev_07
Success,47.7,f3ea0184,8,58,12,2024-02-16 03:10:45,dev_12
Success,63.4,9b89e5cb,3,102,29,2024-02-16 04:08:34,dev_01
Success,63.3,08e895d7,5,21,78,2024-02-16 06:16:52,dev_11
Success,60.9,c74cc890,6,21,25,2024-02-16 07:04:02,dev_03
Failure,143.3,6202bee6,51,668,249,2024-02-16 08:51:58,dev_11
Success,146.5,2747b93c,25,349,79,2024-02-16 10:01:56,dev_10
Success,49.2,5ef787b8,15,56,22,2024-02-16 11:56:59,dev_11
Success,13.0,13aec376,3,80,10,2024-02-16 13:26:38,dev_06
Failure,114.5,5df06e8c,4,644,230,2024-02-16 14:38:15,dev_10
Failure,108.5,4758367b,28,623,158,2024-02-16 16:18:51,dev_07
Failure,211.7,06a241af,23,459,127,2024-02-16 18:27:37,dev_04
Success,175.1,848af440,6,371,99,2024-02-16 19:11:09,dev_12
Success,49.8,1e2595b8,8,145,12,2024-02-16 21:24:48,dev_07
Failure,186.7,b43bd27f,13,314,143,2024-02-16 22:46:29,dev_05
Success,63.8,9ca3fbb3,1,13,211,2024-02-16 23:42:52,dev_08
Success,38.3,ffa623d0,5,81,84,2024-02-17 01:41:38,dev_05
Failure,192.9,22bf18f5,25,408,949,2024-02-17 02:42:00,dev_08
Success,179.6,2c33350c,14,2522,439,2024-02-17 04:04:26,dev_14
Success,55.0,ff4c96d6,2,10,25,2024-02-17 06:12:48,dev_15
Success,36.7,f7b217c7,1,46,16,2024-02-17 07:48:37,dev_02
Failure,106.8,aaf78c67,6,505,118,2024-02-17 09:29:11,dev_14
Success,26.6,8ccc9cea,3,50,9,2024-02-17 10:42:34,dev_06
Failure,198.6,4cc9f5f2,8,276,127,2024-02-17 11:47:25,dev_09
Success,36.7,b5a5f8e6,1,17,101,2024-02-17 13:09:27,dev_14
Success,53.8,2c913a7c,4,18,129,2024-02-17 15:12:00,dev_15
Success,38.8,3967e60a,1,81,63,2024-02-17 16:21:41,dev_13
Success,30.1,cac4d0eb,7,229,13,2024-02-17 18:29:06,dev_02
Success,29.8,7e7838c9,4,27,52,2024-02-17 19:14:12,dev_03
Failure,140.2,9280c5aa,13,895,319,2024-02-17 20:51:39,dev_01
Failure,196.8,fba6abf7,10,366,58,2024-02-17 22:28:02,dev_06
Success,39.0,e25df9a8,13,53,6,2024-02-17 23:37:47,dev_09
Failure,132.6,65edcfe3,24,157,845,2024-02-18 01:03:56,dev_02
Failure,62.7,8693fd9d,2,108,13,2024-02-18 03:13:07,dev_12
Failure,199.2,d2c65ee4,8,604,137,2024-02-18 04:46:08,dev_07
Success,35.8,f8ede0ca,7,58,10,2024-02-18 05:34:25,dev_10
Success,34.4,73318749,4,129,23,2024-02-18 07:38:32,dev_06
Success,231.8,58321ee4,12,907,89,2024-02-18 09:10:48,dev_08
Success,28.4,c7bf4fbc,2,15,42,2024-02-18 10:52:40,dev_03
Success,44.9,2e9522d6,1,25,19,2024-02-18 12:08:23,dev_09
Failure,171.4,6ec01269,42,188,725,2024-02-18 13:57:58,dev_13
Success,24.1,0e2f8958,4,225,37,2024-02-18 15:24:38,dev_09
Success,47.4,272c0588,2,56,62,2024-02-18 16:07:26,dev_14
Success,22.0,5299e505,6,100,90,2024-02-18 17:39:52,dev_05
Success,42.1,5894f7f1,3,51,135,2024-02-18 19:42:33,dev_15
Success,55.4,d88f1c94,2,250,38,2024-02-18 21:23:41,dev_09
Success,53.7,a29319fa,8,55,68,2024-02-18 22:15:02,dev_02
Success,36.7,a0017720,6,173,79,2024-02-18 23:46:28,dev_09
Success,43.0,17eaec83,3,148,22,2024-02-19 01:36:51,dev_05
Failure,220.4,9780c215,23,494,95,2024-02-19 03:08:27,dev_09
Failure,146.2,a8a2b7ad,54,727,679,2024-02-19 04:09:15,dev_10
Success,39.8,9aea622f,10,84,54,2024-02-19 06:13:14,dev_10
Failure,115.5,90494583,3,120,806,2024-02-19 07:50:33,dev_06
Success,55.1,07437c3b,8,89,11,2024-02-19 09:19:30,dev_01
Success,67.9,a4364fcd,15,95,21,2024-02-19 10:02:43,dev_02
Failure,195.2,a6b07458,37,163,129,2024-02-19 12:04:36,dev_13
Failure,63.5,6aa56e6d,8,51,86,2024-02-19 13:46:01,dev_04
Success,52.7,7f7f6c0a,8,30,27,2024-02-19 15:08:20,dev_10
Success,32.5,4a27ebf2,1,33,6,2024-02-19 16:37:37,dev_15
Success,45.7,7ba24588,8,119,27,2024-02-19 18:27:23,dev_11
Failure,210.8,af5b8f47,22,164,122,2024-02-19 19:48:16,dev_04
Success,50.2,12ae5c22,4,28,24,2024-02-19 20:47:50,dev_07
Success,46.3,7089fc6d,6,99,13,2024-02-19 22:03:35,dev_12
Success,48.6,343ada2a,4,77,35,2024-02-19 23:59:03,dev_07
Success,13.8,5005680f,1,18,27,2024-02-20 01:36:23,dev_06
Success,14.0,bbf483ce,2,91,22,2024-02-20 03:13:06,dev_14
Success,181.1,66124ab4,12,304,556,2024-02-20 04:20:43,dev_14
Success,45.3,83d5bceb,6,76,8,2024-02-20 06:15:38,dev_03
Failure,198.9,3de28859,12,380,65,2024-02-20 07:06:22,dev_09
Failure,30.2,7318b96d,2,31,33,2024-02-20 08:37:21,dev_08
Failure,187.9,0cf477ef,29,162,59,2024-02-20 10:08:27,dev_04
Success,77.5,dd39d793,2,64,6,2024-02-20 12:26:43,dev_05
Success,123.1,f6729464,8,156,141,2024-02-20 13:25:05,dev_10
Success,69.0,d0401587,14,360,85,2024-02-20 15:24:08,dev_14
Success,57.0,b89bdf7f,3,75,61,2024-02-20 16:56:01,dev_06
Failure,188.2,28caaa1d,41,128,182,2024-02-20 17:41:23,dev_06
Failure,210.6,7781321e,9,1055,213,2024-02-20 19:59:45,dev_08
Failure,150.5,7f53a88e,3,1757,144,2024-02-20 21:22:44,dev_08
Success,47.7,64ab851b,4,23,39,2024-02-20 22:05:24,dev_01
Success,30.7,3da06476,9,114,96,2024-02-20 23:57:26,dev_09
Failure,192.7,0c74dc0f,38,814,275,2024-02-21 01:35:00,dev_04
Failure,162.2,98f6fd7f,24,421,101,2024-02-21 02:46:52,dev_01
Success,46.7,ac2a4f71,1,427,14,2024-02-21 04:50:34,dev_15
Failure,232.4,0217ea0e,24,377,216,2024-02-21 05:47:08,dev_08
Failure,171.0,22498f66,14,1322,148,2024-02-21 07:06:26,dev_14
Failure,136.1,5da39a73,44,796,617,2024-02-21 08:45:52,dev_15
Failure,236.8,0b95017c,9,703,339,2024-02-21 10:24:11,dev_13
Failure,120.0,8fd33afc,26,770,63,2024-02-21 11:33:04,dev_07
Success,33.3,49e1cd13,5,136,155,2024-02-21 13:21:45,dev_04
Success,62.2,734a6ca3,3,213,12,2024-02-21 14:53:10,dev_02
Failure,33.3,d3479a3b,3,145,15,2024-02-21 16:32:59,dev_13
Failure,155.7,1e6a6628,12,191,137,2024-02-21 18:10:49,dev_10
Success,42.9,64d6dfbf,1,101,48,2024-02-21 19:58:30,dev_03
Failure,61.1,56ce4b42,3,80,5,2024-02-21 21:17:41,dev_06
Success,64.1,c14565c7,16,64,32,2024-02-21 22:56:20,dev_09
Success,22.2,8255da61,4,169,84,2024-02-21 23:41:56,dev_03
Success,10.0,0b990034,5,18,84,2024-02-22 01:30:00,dev_07
Failure,201.1,554227de,14,369,470,2024-02-22 02:38:13,dev_01
Failure,160.9,74fd33d1,56,459,118,2024-02-22 04:28:25,dev_13
Success,59.8,83f82f16,2,31,10,2024-02-22 06:06:22,dev_03
Failure,151.5,9cf20859,5,302,612,2024-02-22 07:19:40,dev_03
Success,72.2,fd98fe33,3,29,93,2024-02-22 08:39:45,dev_06
Failure,166.3,4c9a9f24,4,737,116,2024-02-22 10:44:21,dev_10
Failure,274.0,d40ac5e9,3,844,78,2024-02-22 11:50:10,dev_10
Failure,151.4,b56ff8ce,25,105,337,2024-02-22 13:31:56,dev_09
Success,61.5,d0d4ea67,4,74,24,2024-02-22 14:47:59,dev_10
Success,21.5,ac7e937c,3,70,18,2024-02-22 16:22:06,dev_01
Success,184.4,956d80e4,16,266,115,2024-02-22 18:28:47,dev_02
Failure,154.9,b9aed8e4,11,457,109,2024-02-22 19:47:48,dev_05
Failure,211.9,06d25913,8,1798,629,2024-02-22 21:11:16,dev_14
Failure,105.6,f791f1e5,27,1581,69,2024-02-22 22:28:28,dev_10
Success,72.8,c6b28def,4,11,16,2024-02-23 00:16:58,dev_11
Success,37.8,b8adad87,2,87,35,2024-02-23 01:34:39,dev_10
Failure,125.1,2ba6adb3,59,1059,187,2024-02-23 03:05:00,dev_01
Success,52.8,9ea7017c,3,473,42,2024-02-23 04:37:44,dev_09
Success,66.5,25d4a0fc,1,58,22,2024-02-23 06:20:28,dev_13
Success,39.8,08150147,4,51,71,2024-02-23 07:40:50,dev_14
Failure,186.6,1c221cea,13,251,51,2024-02-23 09:26:53,dev_10
Success,77.9,504e2687,4,209,11,2024-02-23 10:01:08,dev_04
Success,43.6,b0c4a01c,4,136,23,2024-02-23 11:39:05,dev_07
Success,31.7,c66495a7,2,350,131,2024-02-23 13:24:37,dev_04
Failure,191.6,df70fb2a,36,1799,167,2024-02-23 15:25:13,dev_10
Failure,100.2,0ff1aa9f,23,126,60,2024-02-23 16:44:09,dev_14
Success,36.0,35145890,2,77,20,2024-02-23 17:38:17,dev_12
Success,30.5,a987b218,3,95,168,2024-02-23 19:19:30,dev_09
Success,38.1,50521700,6,103,8,2024-02-23 21:01:31,dev_08
Success,47.8,887b03e5,1,194,6,2024-02-23 22:27:34,dev_03
Success,63.1,ad05b912,1,24,127,2024-02-24 00:02:46,dev_06
Failure,118.9,ae455cc6,8,236,98,2024-02-24 01:52:03,dev_13
Failure,35.5,43ad3d62,1,55,24,2024-02-24 03:18:13,dev_11
Failure,209.3,f5141058,7,452,350,2024-02-24 04:29:03,dev_10
Failure,47.3,4c6a70f4,2,126,20,2024-02-24 05:46:44,dev_04
Success,40.0,fb756923,2,128,63,2024-02-24 07:56:29,dev_04
Success,55.2,b4746349,2,69,56,2024-02-24 09:16:16,dev_05
Success,27.7,7d2f4e58,1,149,38,2024-02-24 10:41:24,dev_04
Success,74.2,8f7c1d59,2,96,92,2024-02-24 11:58:47,dev_06
Failure,221.0,b8beff3d,6,438,124,2024-02-24 13:56:04,dev_15
Success,51.1,92cf6021,2,39,29,2024-02-24 14:47:16,dev_05
Success,55.7,e5508ea2,7,156,9,2024-02-24 16:32:35,dev_11
Success,37.1,f4613f09,4,113,29,2024-02-24 18:19:06,dev_07
Failure,181.3,4a5b1aff,11,273,207,2024-02-24 19:48:16,dev_13
Success,10.0,b6d1f6bb,7,27,9,2024-02-24 20:47:15,dev_01
Failure,75.6,713f8f8c,9,186,44,2024-02-24 22:20:46,dev_02
Failure,152.5,7aa4f052,3,248,79,2024-02-24 23:45:23,dev_11
Success,23.5,89e03e22,8,133,9,2024-02-25 01:12:07,dev_04
Failure,144.0,b2384849,18,308,1262,2024-02-25 03:25:58,dev_05
Failure,141.4,9d9d028e,20,746,412,2024-02-25 04:08:14,dev_05
Success,31.8,3e11bafe,1,182,46,2024-02-25 06:05:12,dev_12
Success,50.2,87f255d6,10,67,6,2024-02-25 07:40:11,dev_01
Success,29.1,0d700ea4,5,71,7,2024-02-25 09:08:16,dev_04
Success,10.0,b7a4c719,2,84,7,2024-02-25 10:24:47,dev_02
Success,63.8,c550eca8,3,53,50,2024-02-25 11:36:01,dev_08
Failure,217.8,8ce3e7c3,5,632,58,2024-02-25 13:00:18,dev_03
Success,48.4,a723fb72,9,69,29,2024-02-25 14:39:28,dev_15
Failure,157.5,79c773a0,11,1012,469,2024-02-25 16:52:50,dev_15
Failure,53.3,c1836315,1,20,101,2024-02-25 18:09:01,dev_08
Failure,55.2,a55990e7,3,51,36,2024-02-25 19:19:16,dev_05
Failure,62.2,16e6e5c0,4,30,13,2024-02-25 21:24:28,dev_01
Failure,191.9,88ffbd40,15,956,129,2024-02-25 22:34:26,dev_11
Success,62.8,efc9909e,2,12,58,2024-02-26 00:13:23,dev_12
Success,72.7,2cd10b9f,1,53,10,2024-02-26 01:54:47,dev_01
Success,49.8,2d007d05,8,338,44,2024-02-26 03:22:56,dev_07
Success,64.3,ff46a6bf,5,189,7,2024-02-26 04:55:10,dev_15
Success,27.1,7ed17aab,2,112,20,2024-02-26 05:53:49,dev_14
Failure,191.4,f64e3dfc,7,440,542,2024-02-26 07:56:11,dev_03
Failure,195.8,e0723d96,24,447,535,2024-02-26 09:25:33,dev_14
Failure,141.7,9165f2ed,20,550,331,2024-02-26 10:00:33,dev_01
Success,30.6,fba57cc8,3,424,18,2024-02-26 11:36:26,dev_10
Failure,125.9,fd359f6a,40,254,502,2024-02-26 13:17:04,dev_06
Success,54.9,7e710b55,10,28,143,2024-02-26 15:02:35,dev_11
Failure,177.2,d9df0d0e,6,281,69,2024-02-26 16:56:18,dev_15
Failure,193.9,315c167a,11,893,80,2024-02-26 17:58:04,dev_09
Failure,144.1,2999394c,5,1386,394,2024-02-26 19:06:45,dev_13
Failure,24.2,41dc1c60,4,123,50,2024-02-26 20:57:32,dev_12
Success,56.5,bc92fd81,9,94,76,2024-02-26 22:11:10,dev_12
Failure,209.7,915a1c30,20,660,831,2024-02-27 00:17:26,dev_06
Success,35.4,2ced3c0d,10,58,44,2024-02-27 01:45:26,dev_11
Success,50.6,e5a4983b,2,153,115,2024-02-27 03:21:22,dev_10
Failure,203.4,83e96ef4,7,1316,250,2024-02-27 04:49:37,dev_07
Failure,139.8,ab545a15,22,114,144,2024-02-27 05:35:12,dev_06
Failure,194.4,23ff23d3,18,359,231,2024-02-27 07:11:05,dev_02
Failure,214.1,3f800385,39,257,392,2024-02-27 08:49:24,dev_08
Success,26.6,3c4b1eec,3,168,10,2024-02-27 10:15:38,dev_01
Success,57.1,f43ba052,1,45,9,2024-02-27 12:15:13,dev_08
Failure,156.6,b90ed44b,9,2091,248,2024-02-27 13:18:07,dev_06
Failure,188.4,a757cb10,67,959,116,2024-02-27 14:30:41,dev_10
Success,30.2,0fe76149,8,69,54,2024-02-27 16:41:33,dev_06
Failure,201.8,4e8adc4b,9,607,64,2024-02-27 17:37:05,dev_11
Success,12.4,80a52e65,7,66,68,2024-02-27 19:24:19,dev_03
Failure,28.6,b41c504f,3,102,44,2024-02-27 21:23:42,dev_15
Failure,169.9,1e0ef546,34,234,97,2024-02-27 22:18:39,dev_13
Failure,237.7,4b87959f,13,188,692,2024-02-28 00:24:58,dev_11
Failure,159.5,3818cfd3,3,541,171,2024-02-28 01:36:52,dev_06
Failure,144.5,74797b61,11,733,166,2024-02-28 02:58:41,dev_03
Success,56.6,5fa5e0aa,1,37,44,2024-02-28 04:59:19,dev_12
Success,34.8,e9ad0e9b,2,211,49,2024-02-28 06:12:06,dev_07
Success,10.0,cd4f8b2b,2,553,31,2024-02-28 07:45:26,dev_08
Success,54.6,c3093b6e,10,171,28,2024-02-28 09:19:32,dev_11
Failure,244.7,98874bfe,12,241,542,2024-02-28 10:40:49,dev_04
Failure,40.3,86879aa9,4,109,36,2024-02-28 12:17:14,dev_14
Success,30.9,5c9deee0,3,160,14,2024-02-28 13:31:41,dev_08
Success,32.2,1cb9b73a,11,133,26,2024-02-28 15:25:02,dev_02
Success,45.5,e723ada3,2,98,9,2024-02-28 16:49:43,dev_01
Failure,207.7,89628f6e,18,240,302,2024-02-28 17:42:07,dev_09
Success,61.6,dabf984e,1,50,16,2024-02-28 19:09:52,dev_03
Success,33.1,ae27d432,6,125,14,2024-02-28 20:56:30,dev_09
Failure,142.0,7d23d479,3,1157,723,2024-02-28 22:43:00,dev_04
Failure,172.4,720b274b,3,670,399,2024-02-29 00:23:56,dev_02
Success,42.0,21c71aa3,1,107,19,2024-02-29 01:03:20,dev_13
Success,66.1,905c7bdd,7,61,122,2024-02-29 02:54:55,dev_09
Success,37.7,ac3a812f,10,19,115,2024-02-29 04:33:31,dev_01
Failure,46.2,0592bfa5,1,173,80,2024-02-29 05:48:29,dev_13
Success,178.5,00c59f30,14,528,257,2024-02-29 07:15:16,dev_07
Success,55.8,12b2102d,1,25,5,2024-02-29 08:43:04,dev_12
Success,46.7,b34c6c73,1,88,29,2024-02-29 10:25:25,dev_01
Failure,132.4,0f6ce9bf,20,449,339,2024-02-29 12:02:28,dev_02
Failure,178.0,fc737d92,33,574,84,2024-02-29 13:53:39,dev_15
Success,52.8,497ec6d1,1,108,16,2024-02-29 14:58:19,dev_15
Success,52.4,22ab7752,3,150,10,2024-02-29 16:10:47,dev_07
Success,41.5,bab2b77d,1,64,81,2024-02-29 18:08:29,dev_13
Failure,163.7,5fdcabbf,22,153,245,2024-02-29 19:57:49,dev_11
Success,55.1,de9f6f5b,2,111,15,2024-02-29 20:52:56,dev_15
Success,50.8,602a4e57,4,23,27,2024-02-29 22:54:24,dev_15
Success,54.7,a96b3c42,6,21,33,2024-03-01 00:10:57,dev_02
Success,45.3,a74e02a9,8,77,30,2024-03-01 01:32:21,dev_14
Success,86.3,2db0728d,8,61,21,2024-03-01 02:50:51,dev_14
Success,40.4,2099d180,3,50,9,2024-03-01 04:23:35,dev_09
Success,52.3,d5b6de85,2,28,29,2024-03-01 06:28:43,dev_12
Success,15.8,fa7e5d94,3,346,23,2024-03-01 07:45:22,dev_01
Failure,237.1,b8168aeb,12,812,96,2024-03-01 08:57:46,dev_05
Success,38.7,6118433b,1,145,7,2024-03-01 10:25:26,dev_09
Failure,205.1,75eb89c2,34,317,306,2024-03-01 11:43:46,dev_14
Failure,168.8,3040413c,13,142,93,2024-03-01 13:09:18,dev_06
Success,58.9,c3f725fe,2,266,36,2024-03-01 15:22:30,dev_15
Success,29.2,a902b73f,2,121,7,2024-03-01 16:01:55,dev_02
Failure,103.5,efad49e9,115,910,359,2024-03-01 18:06:53,dev_07
Success,183.7,3d9c4e64,10,805,205,2024-03-01 19:53:20,dev_15
Failure,226.7,980cb95c,4,364,591,2024-03-01 20:34:02,dev_04
Success,53.0,ac09bdb7,1,218,66,2024-03-01 22:26:47,dev_01
Failure,62.7,3ea6e5b2,3,108,121,2024-03-02 00:22:19,dev_12
Failure,273.7,705fddf5,6,116,322,2024-03-02 01:02:39,dev_12
Failure,152.5,c11f6bf5,30,184,121,2024-03-02 03:02:23,dev_04
Success,24.7,23dfecd7,3,441,7,2024-03-02 04:46:33,dev_14
Failure,303.1,3bf2025f,17,128,412,2024-03-02 06:29:36,dev_09
Failure,234.4,937bf79b,6,291,230,2024-03-02 07:54:59,dev_14
Failure,152.7,c5c51060,55,111,374,2024-03-02 09:04:38,dev_06
Failure,218.7,3ca5be29,20,614,355,2024-03-02 10:49:06,dev_11
Success,33.4,fc568b53,1,37,78,2024-03-02 12:22:34,dev_05
Success,69.1,69df14e9,1,305,16,2024-03-02 13:31:16,dev_11
Success,19.7,8e85140d,1,78,10,2024-03-02 14:46:30,dev_05
Success,28.2,e95d2761,1,55,23,2024-03-02 16:52:46,dev_10
Success,49.0,6d5d0477,5,31,23,2024-03-02 18:07:33,dev_03
Success,32.6,f8e8035b,7,59,39,2024-03-02 19:29:44,dev_09
Success,65.3,abdd1a8f,1,57,79,2024-03-02 21:26:29,dev_06
Success,64.4,519894d8,11,19,36,2024-03-02 22:47:08,dev_07
Success,38.3,26332018,4,28,68,2024-03-02 23:54:58,dev_12
Failure,189.5,c12169db,9,109,152,2024-03-03 01:22:35,dev_05
Success,45.0,d96e684f,5,190,14,2024-03-03 02:58:24,dev_09
Failure,229.2,b523c0de,8,608,136,2024-03-03 04:18:02,dev_04
Failure,150.4,ea2c7a51,14,546,261,2024-03-03 06:18:20,dev_03
Failure,126.6,f7c0d5f7,29,513,337,2024-03-03 07:33:44,dev_01
Failure,177.9,2253e706,15,1111,163,2024-03-03 09:03:26,dev_07
Success,52.5,340de049,13,48,86,2024-03-03 10:14:34,dev_07
